Date,Open,High,Low,Close(t),Volume,SD20,Upper_Band,Lower_Band,S_Close(t-1),S_Close(t-2),S_Close(t-3),S_Close(t-5),S_Open(t-1),MA5,MA10,MA20,MA50,MA200,EMA10,EMA20,EMA50,EMA100,EMA200,MACD,MACD_EMA,CCI,ROC,SO%K,STD5,ForceIndex1,ForceIndex20,Date_col,Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month,QQQ_Close,QQQ(t-1),QQQ(t-2),QQQ(t-5),QQQ_MA10,QQQ_MA20,QQQ_MA50,SnP_Close,SnP(t-1)),SnP(t-5),DJIA_Close,DJIA(t-1)),DJIA(t-5),Close_forcast
2016-03-02,4.982391111376182,5.131956182479099,4.982391111376182,5.094564914703369,345000,0.546232637946791,5.55278058684863,3.367850035061466,5.057173728942871,5.057173728942871,4.926304340362549,4.7860870361328125,5.057173728942871,4.9823911666870115,4.933782625198364,4.460315310955048,5.129152264595032,11.720491539239884,5.003306740685909,5.003306740685909,5.003306740685909,5.003306740685909,5.003306740685909,0.0405519584938725,-0.11384327154753408,1333.3333333333333,8.349888922895879,87.0466255783217,0.015352361832951177,12899.959087371826,428924.91459846497,2016-03-02,2,2,62,9,0,0,0,0,0,0,1,2016,3,101.4316177368164,101.3932876586914,98.24000549316406,98.28791809082031,98.861083984375,96.79468955993653,99.81895080566406,1986.449951171875,1978.3499755859375,1929.800048828125,16899.3203125,16865.080078125,16484.990234375,5.505869388580322
2016-03-03,5.066521762754411,5.646086867712533,5.066521762754411,5.505869388580322,1248200,0.5712978537971068,5.687508832632361,3.4023174174439337,5.094564914703369,5.057173728942871,5.057173728942871,4.776739120483398,4.982391111376182,5.1282172203063965,4.996413040161133,4.544913125038147,5.093443560600281,11.665386103391647,5.170827623317381,5.170827623317381,5.170827623317381,5.170827623317381,5.170827623317381,0.0928700757587766,-0.07250060208627196,1333.3333333333333,12.835244923625966,93.02325038537825,0.03160420670227454,513390.2442932129,2111899.8307704926,2016-03-03,3,3,63,9,0,0,0,0,0,0,1,2016,3,101.23993682861328,101.4316177368164,101.3932876586914,99.2559585571289,99.27321243286133,96.98493995666504,99.73844192504883,1993.4000244140625,1986.449951171875,1951.699951171875,16943.900390625,16899.3203125,16697.2890625,5.720869541168213
2016-03-04,5.533913195014646,5.945217602291582,5.440435021937863,5.720869541168213,522300,0.6087134353186674,5.8520791276029716,3.4172253863283024,5.505869388580322,5.094564914703369,5.057173728942871,4.926304340362549,5.066521762754411,5.28713026046753,5.081478261947632,4.634652256965637,5.054556603431702,11.612337189912797,5.354174929267659,5.354174929267659,5.354174929267659,5.354174929267659,5.354174929267659,0.1499527145544306,-0.028009938758131448,1333.3333333333335,17.466411894901558,86.9565085457578,0.0319212536679734,112294.57969665527,937414.972114563,2016-03-04,4,4,64,9,0,0,0,0,0,0,1,2016,3,101.27826690673828,101.23993682861328,101.4316177368164,99.13137817382812,99.66042251586914,97.17758598327637,99.63531356811524,1999.989990234375,1993.4000244140625,1948.050048828125,17006.76953125,16943.900390625,16639.970703125,6.12282657623291
2016-03-07,5.664782842923497,6.15086980630422,5.646087207629589,6.12282657623291,346200,0.6608212915097009,6.07220789731231,3.428922731273506,5.720869541168213,5.505869388580322,5.094564914703369,5.057173728942871,5.533913195014646,5.500260829925537,5.196456527709961,4.750565314292908,5.02632616519928,11.561204582452774,5.610392144922743,5.610392144922743,5.610392144922743,5.610392144922743,5.610392144922743,0.22503166552992493,0.022598382099479827,1333.3333333333335,23.120299688500463,98.31462169113277,0.03618625312486477,139157.5255393982,802582.008934021,2016-03-07,7,0,67,10,0,0,0,0,0,0,1,2016,3,100.6552734375,101.27826690673828,101.23993682861328,98.24000549316406,99.82719116210937,97.50824699401855,99.50573211669922,2001.760009765625,1999.989990234375,1932.22998046875,17073.94921875,17006.76953125,16516.5,5.487174034118652
2016-03-08,6.048043533498536,6.1602177899657935,5.468478398997293,5.487174034118652,382200,0.6439473837491548,6.12072095272475,3.5449314177281304,6.12282657623291,5.720869541168213,5.505869388580322,5.057173728942871,5.664782842923497,5.586260890960693,5.253478240966797,4.83282618522644,4.986130499839783,11.506239367723465,5.56931944132138,5.56931944132138,5.56931944132138,5.56931944132138,5.56931944132138,0.23058241674628466,0.0641951890288408,1333.3333333333335,11.596952016979701,57.142848651248734,0.07426153928149626,-242946.40159606934,628802.0974159241,2016-03-08,8,1,68,10,0,0,0,0,0,0,1,2016,3,99.82145690917969,100.6552734375,101.27826690673828,101.3932876586914,100.07350997924804,97.86909904479981,99.34356491088867,1979.260009765625,2001.760009765625,1978.3499755859375,16964.099609375,17073.94921875,16865.080078125,5.477826118469238
2016-03-09,5.50586934663861,5.655434864585203,5.431086810534851,5.477826118469238,150800,0.6046920904103689,6.129145147121703,3.7103767854802268,5.487174034118652,6.12282657623291,5.720869541168213,5.094564914703369,6.048043533498536,5.662913131713867,5.322652149200439,4.919760966300965,4.946308760643006,11.45057305932045,5.5388216670373325,5.5388216670373325,5.5388216670373325,5.5388216670373325,5.5388216670373325,0.23155787338255251,0.09766772589958315,1333.3333333333333,14.453123754626809,55.75756559160872,0.07471858759478091,-1409.6656799316406,262195.29972076416,2016-03-09,9,2,69,10,0,0,0,0,0,0,1,2016,3,100.46359252929688,99.82145690917969,100.6552734375,101.4316177368164,100.2910774230957,98.27643585205078,99.19462341308594,1989.260009765625,1979.260009765625,1986.449951171875,17000.359375,16964.099609375,16899.3203125,5.337608814239502
2016-03-10,5.496521931504982,5.515217566139799,5.253478235513285,5.337608814239502,196600,0.5440503937626945,6.087318261985991,3.9111166869352134,5.477826118469238,5.487174034118652,6.12282657623291,5.505869388580322,5.50586934663861,5.629261016845703,5.37873911857605,4.999217474460602,4.90630006313324,11.394112185239791,5.471750716104722,5.471750716104722,5.471750716104722,5.471750716104722,5.471750716104722,0.21849785789255538,0.12183375229817761,1333.3333333333335,11.741685689951273,46.666664948433336,0.06671296407470151,-27566.722011566162,312422.99008369446,2016-03-10,10,3,70,10,0,0,0,0,0,0,1,2016,3,100.31025695800781,100.46359252929688,99.82145690917969,101.23993682861328,100.3965072631836,98.65837478637695,99.04376525878907,1989.5699462890625,1989.260009765625,1993.4000244140625,16995.130859375,17000.359375,16943.900390625,5.674130916595459
2016-03-11,5.403043980380202,5.739565417636936,5.37500030440592,5.674130916595459,187900,0.4657896073450807,6.030818444846107,4.167660015465783,5.337608814239502,5.477826118469238,5.487174034118652,5.720869541168213,5.496521931504982,5.6199132919311525,5.453521776199341,5.099239230155945,4.87190007686615,11.338118711709976,5.539210782934968,5.539210782934968,5.539210782934968,5.539210782934968,5.539210782934968,0.23262071593998268,0.14399114502653865,1333.3333333333335,15.180275609563218,68.48486359057858,0.07132101677727523,63232.503032684326,375881.75790309906,2016-03-11,11,4,71,10,0,0,0,0,0,0,1,2016,3,102.06417846679688,100.31025695800781,100.46359252929688,101.27826690673828,100.68978729248047,99.13471832275391,98.89405670166016,2022.18994140625,1989.5699462890625,1999.989990234375,17213.310546875,16995.130859375,17006.76953125,5.618043899536133
2016-03-14,5.674130804638936,5.739565304389322,5.449782738488627,5.618043899536133,143700,0.4219924027771054,6.016604482144176,4.328634871035755,5.674130916595459,5.337608814239502,5.477826118469238,6.12282657623291,5.403043980380202,5.5189567565917965,5.509608793258667,5.1726196765899655,4.830021824836731,11.27992849946022,5.56548848846869,5.56548848846869,5.56548848846869,5.56548848846869,5.56548848846869,0.23656050688477404,0.16250501739818574,1333.3333333333335,11.090585387314814,64.84849715022104,0.059777373290935285,-8059.704351425171,210895.40305137634,2016-03-14,14,0,74,11,0,0,0,0,0,0,1,2016,3,102.23670196533203,102.06417846679688,100.31025695800781,100.6552734375,101.08945693969727,99.54924392700195,98.76754302978516,2019.6400146484375,2022.18994140625,2001.760009765625,17229.130859375,17213.310546875,17073.94921875,5.22543478012085
2016-03-15,5.608695496405382,5.636739170012599,5.206739146295727,5.22543478012085,163700,0.38807739423052595,5.986633141961418,4.434323565039314,5.618043899536133,5.674130916595459,5.337608814239502,5.487174034118652,5.674130804638936,5.466608905792237,5.526434898376465,5.210478353500366,4.781226172447204,11.220242627859115,5.452137252352744,5.452137252352744,5.452137252352744,5.452137252352744,5.452137252352744,0.20563214545642783,0.17113044300983415,1333.3333333333333,3.3271756161944444,39.393932067718254,0.0480284578922501,-64270.11284828186,123949.30820465088,2016-03-15,15,1,75,11,0,0,0,0,0,0,1,2016,3,102.1983642578125,102.23670196533203,102.06417846679688,99.82145690917969,101.16996459960937,99.85594367980957,98.6672900390625,2015.9300537109375,2019.6400146484375,1979.260009765625,17251.529296875,17229.130859375,16964.099609375,5.22543478012085
2016-03-16,5.234782374163875,5.3656518109397275,5.159999838863388,5.22543478012085,183300,0.3691672865918688,5.974986828242026,4.498317681874551,5.22543478012085,5.618043899536133,5.674130916595459,5.477826118469238,5.608695496405382,5.416130638122558,5.539521884918213,5.236652255058289,4.7329913854599,11.162800236940384,5.3765697616087795,5.3765697616087795,5.3765697616087795,5.3765697616087795,5.3765697616087795,0.17905713698172399,0.17271578180421213,1333.3333333333335,2.5688133846283585,33.7748275989454,0.04809741803203597,0.0,95953.52311134338,2016-03-16,16,2,76,11,0,0,0,0,0,0,1,2016,3,103.10888671875,102.1983642578125,102.23670196533203,100.46359252929688,101.33769149780274,100.09938774108886,98.63048583984374,2027.219970703125,2015.9300537109375,1989.260009765625,17325.759765625,17251.529296875,17000.359375,5.590000152587891
2016-03-17,5.318913225190177,5.730217636420283,5.253478280537969,5.590000152587891,320800,0.36717362418130217,6.006521249102656,4.5378267523774465,5.22543478012085,5.22543478012085,5.618043899536133,5.337608814239502,5.234782374163875,5.466608905792237,5.54793496131897,5.272174000740051,4.69971312046051,11.10774153828621,5.447713225268483,5.447713225268483,5.447713225268483,5.447713225268483,5.447713225268483,0.18527786219712894,0.17522819788279548,1333.3333333333333,1.5280196108913022,53.78787595634772,0.05757843771396668,116952.57148742676,227907.52029418945,2016-03-17,17,3,77,11,0,0,0,0,0,0,1,2016,3,103.05137634277344,103.10888671875,102.1983642578125,100.31025695800781,101.51883544921876,100.39602394104004,98.59617340087891,2040.5899658203125,2027.219970703125,1989.5699462890625,17481.490234375,17325.759765625,16995.130859375,5.8704352378845215
2016-03-18,5.683478440448725,5.9078265082238595,5.580652224145992,5.8704352378845215,348200,0.3775153171584263,6.077215530785969,4.567154262152263,5.590000152587891,5.22543478012085,5.22543478012085,5.674130916595459,5.318913225190177,5.505869770050049,5.5628915309906,5.322184896469116,4.675595736503601,11.05450567126274,5.588620562807163,5.588620562807163,5.588620562807163,5.588620562807163,5.588620562807163,0.21041111112520117,0.18226478053127662,1333.3333333333335,2.614387474491631,75.59056168582391,0.05487032692479324,97647.49670028687,348275.87785720825,2016-03-18,18,4,78,11,0,0,0,0,0,0,1,2016,3,103.212890625,103.05137634277344,103.10888671875,102.06417846679688,101.71229782104493,100.68636016845703,98.58521850585937,2049.580078125,2040.5899658203125,2022.18994140625,17602.30078125,17481.490234375,17213.310546875,5.8984785079956055
2016-03-21,5.861087237401268,6.010652319778619,5.636739613835241,5.8984785079956055,297300,0.38900899221099544,6.146474610360407,4.590438641516425,5.8704352378845215,5.590000152587891,5.22543478012085,5.618043899536133,5.683478440448725,5.561956691741943,5.54045672416687,5.368456625938416,4.659330525398254,11.00360675215721,5.691906544536645,5.691906544536645,5.691906544536645,5.691906544536645,5.691906544536645,0.22994162558055553,0.19180014954113242,1333.3333333333333,-3.664125799482232,77.77777607452332,0.05405915060804086,8337.264204025269,275131.70342445374,2016-03-21,21,0,81,12,0,0,0,0,0,0,1,2016,3,103.61663055419922,103.212890625,103.05137634277344,102.23670196533203,102.00843353271485,100.91781234741211,98.64732055664062,2051.60009765625,2049.580078125,2019.6400146484375,17623.869140625,17602.30078125,17229.130859375,5.636739253997803
2016-03-22,5.8610868632419555,5.926521805474372,5.6086955799727445,5.636739253997803,169800,0.3781848030603715,6.160815349681534,4.648076137440047,5.8984785079956055,5.8704352378845215,5.590000152587891,5.22543478012085,5.861087237401268,5.644217586517334,5.555413246154785,5.404445743560791,4.693169660568238,10.9538763153553,5.673517447690364,5.673517447690364,5.673517447690364,5.673517447690364,5.673517447690364,0.22174340866021947,0.19778880136494983,1333.3333333333335,2.7257240056387877,52.1367433963609,0.04495914612509581,-44443.325328826904,122219.04344558716,2016-03-22,22,1,82,12,0,0,0,0,0,0,1,2016,3,103.93384552001953,103.61663055419922,103.212890625,102.1983642578125,102.41967239379883,101.24659118652343,98.73225204467774,2049.800048828125,2051.60009765625,2015.9300537109375,17582.5703125,17623.869140625,17251.529296875,5.365652084350586
2016-03-23,5.618043822459148,5.63673945723692,5.03847825287003,5.365652084350586,318400,0.3494201086866759,6.132264213345032,4.734583778598328,5.636739253997803,5.8984785079956055,5.8704352378845215,5.22543478012085,5.8610868632419555,5.672261047363281,5.54419584274292,5.43342399597168,4.7171000957489015,10.90166870713234,5.5708956599104384,5.5708956599104384,5.5708956599104384,5.5708956599104384,5.5708956599104384,0.1911681265010854,0.19646466639217697,1333.3333333333335,-2.047783768463228,29.166648821848984,0.05357497494437533,-86314.15481567383,184533.51135253906,2016-03-23,23,2,83,12,0,0,0,0,0,0,1,2016,3,103.07830047607422,103.93384552001953,103.61663055419922,103.10888671875,102.68114318847657,101.48611030578613,98.7939385986328,2036.7099609375,2049.800048828125,2027.219970703125,17502.58984375,17582.5703125,17325.759765625,5.5339131355285645
2016-03-24,5.290869442402405,5.561956364280608,5.057173789352984,5.5339131355285645,198600,0.3137205638746216,6.098723824473181,4.843841568974694,5.365652084350586,5.636739253997803,5.8984785079956055,5.590000152587891,5.618043822459148,5.661043643951416,5.563826274871826,5.471282696723938,4.735608797073365,10.850115441083908,5.558568151783147,5.558568151783147,5.558568151783147,5.558568151783147,5.558568151783147,0.17845711320540847,0.19286315575482327,1333.3333333333333,3.677757739858495,44.166659574221526,0.04415127771821597,33416.64476394653,150374.75938796997,2016-03-24,24,3,84,12,0,0,0,0,0,0,1,2016,3,103.10711669921875,103.07830047607422,103.93384552001953,103.05137634277344,102.96082916259766,101.67866821289063,98.83300735473632,2035.93994140625,2036.7099609375,2040.5899658203125,17515.73046875,17502.58984375,17481.490234375,5.655435085296631
2016-03-28,5.580652100535284,5.730217624318884,5.318913213957394,5.655435085296631,185400,0.2884003397064079,6.084539913383457,4.930938554557827,5.5339131355285645,5.365652084350586,5.636739253997803,5.8704352378845215,5.290869442402405,5.618043613433838,5.561956691741943,5.507739233970642,4.759165325164795,10.799169784784317,5.590857129620975,5.590857129620975,5.590857129620975,5.590857129620975,5.590857129620975,0.17615870147997637,0.18952226489985388,1333.3333333333333,-0.3294924204894065,55.000007757944516,0.03719584525580677,22530.16948699951,135180.8401107788,2016-03-28,28,0,88,13,0,0,0,0,0,0,1,2016,3,102.96294403076172,103.10711669921875,103.07830047607422,103.212890625,103.05070571899414,101.8702465057373,98.93896713256837,2037.050048828125,2035.93994140625,2049.580078125,17535.390625,17515.73046875,17602.30078125,5.552608966827393
2016-03-29,5.5806521965737925,5.608695872059293,5.3936958458007895,5.552608966827393,282300,0.26823512641077435,6.068981248686417,4.996040743043319,5.655435085296631,5.5339131355285645,5.365652084350586,5.8984785079956055,5.580652100535284,5.548869705200195,5.5554131984710695,5.532510995864868,4.780852279663086,10.747382825613021,5.578107742023114,5.578107742023114,5.578107742023114,5.578107742023114,5.578107742023114,0.16414779165788929,0.18444737025146096,1333.3333333333335,-1.1647280419817123,52.88463573115501,0.036813069781683964,-29027.813243865967,139861.36765480042,2016-03-29,29,1,89,13,0,0,0,0,0,0,1,2016,3,104.61634826660156,102.96294403076172,103.10711669921875,103.61663055419922,103.28867034912109,102.18906364440917,99.03639862060547,2055.010009765625,2037.050048828125,2051.60009765625,17633.109375,17535.390625,17623.869140625,5.674130916595459
2016-03-30,5.599347929243743,5.814347959249544,5.552609063605417,5.674130916595459,291100,0.24517775010930243,6.053714355466102,5.073003355028893,5.552608966827393,5.655435085296631,5.5339131355285645,5.636739253997803,5.5806521965737925,5.556348037719727,5.600282812118531,5.563358855247498,4.8079609870910645,10.696530648469924,5.610115466880563,5.610115466880563,5.610115466880563,5.610115466880563,5.610115466880563,0.16256096324136582,0.18007008884944192,1333.3333333333333,8.586771347363985,65.38465541944946,0.03380879691526919,35375.03957748413,179596.23732566833,2016-03-30,30,2,90,13,0,0,0,0,0,0,1,2016,3,105.12583923339844,104.61634826660156,102.96294403076172,103.93384552001953,103.58141784667968,102.37569122314453,99.20593536376953,2063.949951171875,2055.010009765625,2049.800048828125,17716.66015625,17633.109375,17582.5703125,5.487174034118652
2016-03-31,5.646087155519758,5.6554351959499884,5.3936958585118555,5.487174034118652,266200,0.2201028140224795,6.02319493926322,5.1427836831733025,5.674130916595459,5.552608966827393,5.655435085296631,5.365652084350586,5.599347929243743,5.58065242767334,5.6264567375183105,5.582989311218261,4.835443592071533,10.645771952867507,5.56913498929326,5.56913498929326,5.56913498929326,5.56913498929326,5.56913498929326,0.1445512356719636,0.17296631821394626,1333.3333333333335,5.008946910858763,46.15385212603206,0.02848196889573816,-49767.92211532593,104512.54758834839,2016-03-31,31,3,91,13,1,0,1,0,0,0,1,2016,3,104.97201538085938,105.12583923339844,104.61634826660156,103.07830047607422,103.76773071289062,102.55271110534667,99.36817840576173,2059.739990234375,2063.949951171875,2036.7099609375,17685.08984375,17716.66015625,17502.58984375,5.814347743988037
2016-04-01,5.431087009543127,5.842391418924073,5.3936957401211405,5.814347743988037,222700,0.2251643871100122,6.048742003208671,5.1480844547686235,5.487174034118652,5.674130916595459,5.552608966827393,5.5339131355285645,5.646087155519758,5.636739349365234,5.648891496658325,5.5984132289886475,4.866852283477783,10.59711652159691,5.650872574191519,5.650872574191519,5.650872574191519,5.650872574191519,5.650872574191519,0.1548930700083444,0.16935166857282588,1333.3333333333335,4.013373618537108,79.8076720545725,0.03669022461916599,72861.58518791199,68698.1297492981,2016-04-01,1,4,92,13,0,1,0,1,0,0,1,2016,4,106.08711242675781,104.97201538085938,105.12583923339844,103.10711669921875,104.07130432128906,102.79506988525391,99.55866577148437,2072.780029296875,2059.739990234375,2035.93994140625,17792.75,17685.08984375,17515.73046875,5.795651912689209
2016-04-04,5.833043180842889,5.973260659288724,5.739565010458691,5.795651912689209,249400,0.2279091408331418,6.057970629230981,5.146334065898413,5.814347743988037,5.487174034118652,5.674130916595459,5.655435085296631,5.431087009543127,5.66478271484375,5.641413164138794,5.602152347564697,4.893400096893311,10.54808716893196,5.699132353690749,5.699132353690749,5.699132353690749,5.699132353690749,5.699132353690749,0.15973907823086364,0.16742915050443347,1333.3333333333335,-1.2738974567456693,77.88457701066963,0.036445546470343516,-4662.740325927734,18650.723457336426,2016-04-04,4,0,95,14,0,0,0,0,0,0,1,2016,4,105.68336486816406,106.08711242675781,104.97201538085938,102.96294403076172,104.31835174560547,103.0153247833252,99.73916137695312,2066.1298828125,2072.780029296875,2037.050048828125,17737.0,17792.75,17535.390625,5.468478202819824
